order_id,item_id,customer_id,product,amount,currency,time_stamp,transaction_date
6704,1,669,Wine - Duboeuf Beaujolais,1891.00,USD,2020-09-02T17:42:12Z,2020-09-02
8380,30,785,Mix - Cocktail Ice Cream,735.00,USD,2020-09-02T11:52:13Z,2020-09-02
1426,9,120,"Stock - Veal, White",625.00,USD,2020-09-02T12:20:04Z,2020-09-02
6060,88,296,Beer - Pilsner Urquell,3641.00,USD,2020-09-02T10:46:17Z,2020-09-02
2894,7,159,"Juice - Clam, 46 Oz",4957.00,USD,2020-09-02T19:47:50Z,2020-09-02
7474,61,855,Salt - Kosher,2661.00,USD,2020-09-02T10:08:02Z,2020-09-02
5062,68,688,Basil - Fresh,855.00,USD,2020-09-02T01:50:56Z,2020-09-02
5439,95,470,Chocolate Eclairs,2370.00,USD,2020-09-02T08:41:27Z,2020-09-02
1209,89,503,Salt - Sea,562.00,USD,2020-09-02T06:02:05Z,2020-09-02
1361,56,622,Bandage - Fexible 1x3,4954.00,USD,2020-09-02T14:03:57Z,2020-09-02
7360,18,277,Plasticknivesblack,1876.00,USD,2020-09-02T22:38:39Z,2020-09-02
5659,100,434,Beans - French,3942.00,USD,2020-09-02T16:09:47Z,2020-09-02
9103,14,861,Vinegar - Balsamic,981.00,USD,2020-09-02T13:17:51Z,2020-09-02
1610,9,208,Monkfish - Fresh,3925.00,USD,2020-09-02T20:59:23Z,2020-09-02
3962,76,415,Basil - Thai,757.00,USD,2020-09-02T18:14:07Z,2020-09-02
4006,88,390,Sobe - Lizard Fuel,1459.00,USD,2020-09-02T00:44:36Z,2020-09-02
8106,93,455,Garam Marsala,697.00,USD,2020-09-02T16:20:01Z,2020-09-02
3779,44,643,Clementine,3410.00,USD,2020-09-02T15:02:41Z,2020-09-02
2308,98,537,"C - Plus, Orange",2933.00,USD,2020-09-02T03:00:43Z,2020-09-02
2480,65,891,Tea - Green,1272.00,USD,2020-09-02T23:26:45Z,2020-09-02
6221,70,734,Wood Chips - Regular,974.00,USD,2020-09-02T23:09:19Z,2020-09-02
8758,17,516,Glass Clear 7 Oz Xl,2401.00,USD,2020-09-02T16:17:38Z,2020-09-02
2410,69,566,Cocoa Powder - Dutched,692.00,USD,2020-09-02T11:26:24Z,2020-09-02
9535,22,145,Lettuce - Boston Bib,1207.00,USD,2020-09-02T01:24:09Z,2020-09-02
1502,4,751,Steam Pan - Half Size Deep,4286.00,USD,2020-09-02T15:21:31Z,2020-09-02
7045,94,225,Tea - Apple Green Tea,1308.00,USD,2020-09-02T15:03:51Z,2020-09-02
9268,67,841,Creamers - 10%,2520.00,USD,2020-09-02T12:31:29Z,2020-09-02
3475,14,354,Puree - Mango,4192.00,USD,2020-09-02T19:20:51Z,2020-09-02
5402,52,835,"Bread - Dark Rye, Loaf",639.00,USD,2020-09-02T17:10:13Z,2020-09-02
8151,21,779,Napkin White,938.00,USD,2020-09-02T13:21:40Z,2020-09-02
9642,58,602,Orange - Blood,538.00,USD,2020-09-02T16:24:00Z,2020-09-02
5922,88,716,Bread - Petit Baguette,1639.00,USD,2020-09-02T09:13:05Z,2020-09-02
2656,82,726,"Rosemary - Primerba, Paste",2474.00,USD,2020-09-02T08:08:52Z,2020-09-02
1511,30,293,Soup Campbells Beef With Veg,4644.00,USD,2020-09-02T13:38:48Z,2020-09-02
3177,5,235,Wine - Piper Heidsieck Brut,3461.00,USD,2020-09-02T06:13:37Z,2020-09-02
1568,72,723,Asparagus - Mexican,4177.00,USD,2020-09-02T01:28:33Z,2020-09-02
8631,11,861,Danishes - Mini Cheese,3087.00,USD,2020-09-02T10:20:57Z,2020-09-02
2351,87,606,Muffin - Mix - Creme Brule 15l,2976.00,USD,2020-09-02T22:51:20Z,2020-09-02
5511,55,786,Bar - Granola Trail Mix Fruit Nut,3238.00,USD,2020-09-02T07:57:36Z,2020-09-02
4232,47,203,Tomato - Peeled Italian Canned,1107.00,USD,2020-09-02T20:47:01Z,2020-09-02
7809,91,239,Silicone Paper 16.5x24,2004.00,USD,2020-09-02T21:26:19Z,2020-09-02
4468,33,245,Bagelers - Cinn / Brown Sugar,4496.00,USD,2020-09-02T15:25:47Z,2020-09-02
9792,52,413,Milk - Skim,1974.00,USD,2020-09-02T19:34:59Z,2020-09-02
4956,15,777,Sobe - Tropical Energy,3209.00,USD,2020-09-02T09:42:03Z,2020-09-02
3282,85,421,Grenadine,2376.00,USD,2020-09-02T00:02:10Z,2020-09-02
9433,76,400,Mustard Prepared,3801.00,USD,2020-09-02T16:05:47Z,2020-09-02
6967,61,582,Canada Dry,3432.00,USD,2020-09-02T09:24:33Z,2020-09-02
3208,16,863,Pasta - Fusili Tri - Coloured,1435.00,USD,2020-09-02T04:52:14Z,2020-09-02
2013,6,639,Shrimp - Black Tiger 13/15,579.00,USD,2020-09-02T06:36:45Z,2020-09-02
9823,40,199,Beans - Fava Fresh,2812.00,USD,2020-09-02T06:09:36Z,2020-09-02
2422,56,510,Pate - Cognac,2380.00,USD,2020-09-02T03:12:07Z,2020-09-02
9453,9,623,"Tomatoes - Vine Ripe, Red",612.00,USD,2020-09-02T19:36:50Z,2020-09-02
8392,24,110,Pork - Smoked Kassler,4261.00,USD,2020-09-02T23:06:05Z,2020-09-02
1303,84,894,Pepper - Jalapeno,1656.00,USD,2020-09-02T09:26:41Z,2020-09-02
8686,24,782,Sansho Powder,1731.00,USD,2020-09-02T17:21:36Z,2020-09-02
6634,66,803,Sauce - Rosee,1190.00,USD,2020-09-02T22:06:48Z,2020-09-02
8610,70,719,Cherries - Fresh,2428.00,USD,2020-09-02T15:47:22Z,2020-09-02
3343,68,255,"Beans - Kidney, Canned",3395.00,USD,2020-09-02T02:30:33Z,2020-09-02
3094,66,134,"Oil - Food, Lacquer Spray",4467.00,USD,2020-09-02T02:41:41Z,2020-09-02
2524,19,726,Bread - Italian Roll With Herbs,536.00,USD,2020-09-02T16:16:40Z,2020-09-02
3983,90,382,Beef - Ground Medium,3468.00,USD,2020-09-02T03:08:05Z,2020-09-02
4760,44,230,Sprouts - Pea,1034.00,USD,2020-09-02T21:49:23Z,2020-09-02
1916,76,391,Cake - Miini Cheesecake Cherry,1751.00,USD,2020-09-02T04:55:48Z,2020-09-02
5223,61,662,Wine - Rosso Del Veronese Igt,2463.00,USD,2020-09-02T10:07:11Z,2020-09-02
4348,41,212,Beef - Shank,544.00,USD,2020-09-02T12:17:17Z,2020-09-02
7441,99,637,Beer - Camerons Auburn,4028.00,USD,2020-09-02T13:20:12Z,2020-09-02
9631,27,103,Pastry - Choclate Baked,1171.00,USD,2020-09-02T17:45:37Z,2020-09-02
9266,84,146,Paste - Black Olive,4666.00,USD,2020-09-02T05:08:13Z,2020-09-02
2505,17,400,Quail Eggs - Canned,1320.00,USD,2020-09-02T13:00:18Z,2020-09-02
4545,68,900,"Gin - Gilbeys London, Dry",3340.00,USD,2020-09-02T09:09:48Z,2020-09-02
3347,57,464,Wine - Pinot Noir Mondavi Coastal,3507.00,USD,2020-09-02T18:21:28Z,2020-09-02
9232,44,559,Poppy Seed,1084.00,USD,2020-09-02T00:53:51Z,2020-09-02
3701,78,894,Wine - Lou Black Shiraz,4305.00,USD,2020-09-02T19:49:44Z,2020-09-02
4076,29,160,Flour - Strong,4013.00,USD,2020-09-02T01:40:09Z,2020-09-02
6978,25,756,Peppercorns - Green,4237.00,USD,2020-09-02T23:19:38Z,2020-09-02
9517,46,268,Soup - Campbells Beef Noodle,603.00,USD,2020-09-02T07:37:32Z,2020-09-02
7159,2,674,Samosa - Veg,3645.00,USD,2020-09-02T08:36:56Z,2020-09-02
5944,67,756,Tuna - Yellowfin,904.00,USD,2020-09-02T02:16:38Z,2020-09-02
7278,74,263,Beets,1975.00,USD,2020-09-02T03:04:08Z,2020-09-02
8833,51,577,Table Cloth 54x54 Colour,1969.00,USD,2020-09-02T05:42:51Z,2020-09-02
2105,37,156,"Fish - Atlantic Salmon, Cold",554.00,USD,2020-09-02T20:08:43Z,2020-09-02
2590,82,259,Veal - Inside,2373.00,USD,2020-09-02T17:04:33Z,2020-09-02
8407,29,877,Apples - Spartan,4932.00,USD,2020-09-02T05:18:40Z,2020-09-02
3592,74,877,Amaretto,4090.00,USD,2020-09-02T02:18:12Z,2020-09-02
4989,12,418,"Cheese - Boursin, Garlic / Herbs",3296.00,USD,2020-09-02T22:22:02Z,2020-09-02
3341,95,820,Melon - Cantaloupe,1528.00,USD,2020-09-02T07:57:54Z,2020-09-02
1014,56,454,"Beans - Navy, Dry",1341.00,USD,2020-09-02T23:54:18Z,2020-09-02
1674,61,344,Soup Knorr Chili With Beans,720.00,USD,2020-09-02T01:45:38Z,2020-09-02
3819,99,274,Bandage - Fexible 1x3,2808.00,USD,2020-09-02T01:57:40Z,2020-09-02
2412,46,170,Tea - Apple Green Tea,1432.00,USD,2020-09-02T01:00:12Z,2020-09-02
9591,34,348,Croissants Thaw And Serve,1689.00,USD,2020-09-02T14:51:25Z,2020-09-02
3039,14,860,"Stock - Beef, White",4754.00,USD,2020-09-02T20:38:01Z,2020-09-02
1020,50,718,"Iced Tea - Lemon, 460 Ml",3798.00,USD,2020-09-02T06:23:02Z,2020-09-02
8112,30,217,Broom Handle,3430.00,USD,2020-09-02T15:29:27Z,2020-09-02
4178,22,676,"Jam - Blackberry, 20 Ml Jar",4250.00,USD,2020-09-02T10:41:02Z,2020-09-02
4626,99,413,Plums - Red,2767.00,USD,2020-09-02T17:32:38Z,2020-09-02
3044,82,130,Phyllo Dough,557.00,USD,2020-09-02T04:16:08Z,2020-09-02
8142,81,892,"Croissant, Raw - Mini",814.00,USD,2020-09-02T12:25:56Z,2020-09-02
5026,56,865,Flax Seed,3206.00,USD,2020-09-02T13:59:57Z,2020-09-02
6980,55,258,Potatoes - Mini White 3 Oz,857.00,USD,2020-09-02T03:50:04Z,2020-09-02
4406,42,583,"Bread - Rolls, Rye",907.00,USD,2020-09-02T02:49:21Z,2020-09-02
5426,29,590,Cream Of Tartar,622.00,USD,2020-09-02T15:42:43Z,2020-09-02
5146,25,743,Coffee - Dark Roast,2448.00,USD,2020-09-02T17:59:05Z,2020-09-02
5454,29,592,Appetizer - Mango Chevre,4032.00,USD,2020-09-02T20:55:24Z,2020-09-02
3321,5,884,Cardamon Seed / Pod,838.00,USD,2020-09-02T07:31:47Z,2020-09-02
8792,31,437,Sour Puss - Tangerine,1223.00,USD,2020-09-02T07:15:14Z,2020-09-02
3764,79,623,Lighter - Bbq,4823.00,USD,2020-09-02T19:29:42Z,2020-09-02
3720,8,133,Banana,3946.00,USD,2020-09-02T19:47:37Z,2020-09-02
2993,48,251,"Beer - Alexander Kieths, Pale Ale",4332.00,USD,2020-09-02T01:13:10Z,2020-09-02
7021,55,129,Bread - Olive Dinner Roll,4568.00,USD,2020-09-02T11:43:43Z,2020-09-02
9869,59,209,Pea - Snow,3611.00,USD,2020-09-02T14:49:49Z,2020-09-02
6910,87,868,"Flour - Buckwheat, Dark",2301.00,USD,2020-09-02T06:55:55Z,2020-09-02
2929,80,470,"Bread - Bagels, Plain",1162.00,USD,2020-09-02T10:33:21Z,2020-09-02
5640,100,137,Pork Loin Cutlets,1675.00,USD,2020-09-02T23:16:26Z,2020-09-02
9811,98,299,Cookie Dough - Peanut Butter,1396.00,USD,2020-09-02T16:27:11Z,2020-09-02
3006,35,714,Soup - Campbells Bean Medley,4975.00,USD,2020-09-02T13:59:50Z,2020-09-02
7596,92,426,Jameson Irish Whiskey,3914.00,USD,2020-09-02T03:04:08Z,2020-09-02
8364,25,720,Carbonated Water - Blackcherry,2905.00,USD,2020-09-02T07:39:21Z,2020-09-02
4042,80,489,Beef - Kobe Striploin,710.00,USD,2020-09-02T18:24:04Z,2020-09-02
6195,6,367,Smoked Tongue,1763.00,USD,2020-09-02T07:05:46Z,2020-09-02
4415,36,787,"Salmon - Atlantic, Fresh, Whole",3372.00,USD,2020-09-02T21:52:02Z,2020-09-02
2376,87,649,Tarts Assorted,2580.00,USD,2020-09-02T10:33:22Z,2020-09-02
2113,93,622,Table Cloth 54x72 White,711.00,USD,2020-09-02T06:41:38Z,2020-09-02
4480,64,838,Banana Turning,1272.00,USD,2020-09-02T09:31:21Z,2020-09-02
9453,10,391,Lettuce - Baby Salad Greens,3133.00,USD,2020-09-02T16:17:11Z,2020-09-02
2292,68,375,"Cup - 3.5oz, Foam",850.00,USD,2020-09-02T02:52:46Z,2020-09-02
7129,43,594,Pears - Fiorelle,4597.00,USD,2020-09-02T11:33:18Z,2020-09-02
8076,66,667,Bread - Italian Corn Meal Poly,2404.00,USD,2020-09-02T13:18:13Z,2020-09-02
9703,53,678,Ecolab - Hobart Washarm End Cap,1880.00,USD,2020-09-02T18:07:29Z,2020-09-02
9318,5,487,"Beans - Black Bean, Dry",733.00,USD,2020-09-02T18:34:37Z,2020-09-02
7673,23,169,Table Cloth 62x120 Colour,3391.00,USD,2020-09-02T00:13:17Z,2020-09-02
2614,40,292,"Pork - Tenderloin, Frozen",2632.00,USD,2020-09-02T08:00:32Z,2020-09-02
2160,96,359,Icecream Cone - Areo Chocolate,3198.00,USD,2020-09-02T02:27:34Z,2020-09-02
3116,73,196,"Turkey - Whole, Fresh",2632.00,USD,2020-09-02T18:47:51Z,2020-09-02
2139,44,766,Coffee - Egg Nog Capuccino,2942.00,USD,2020-09-02T14:58:00Z,2020-09-02
4439,81,576,Piping Jelly - All Colours,4953.00,USD,2020-09-02T17:45:34Z,2020-09-02
8620,8,476,Wine - Magnotta - Belpaese,2601.00,USD,2020-09-02T12:55:56Z,2020-09-02
9428,49,653,Wine - Riesling Alsace Ac 2001,2554.00,USD,2020-09-02T06:53:06Z,2020-09-02
7625,20,829,Oneshot Automatic Soap System,1419.00,USD,2020-09-02T03:26:21Z,2020-09-02
5641,2,208,Bread - Corn Muffaletta,4930.00,USD,2020-09-02T18:08:10Z,2020-09-02
6463,5,136,"Iced Tea - Lemon, 460 Ml",3517.00,USD,2020-09-02T08:16:33Z,2020-09-02
8383,99,753,Hot Chocolate - Individual,2792.00,USD,2020-09-02T14:59:39Z,2020-09-02
3889,9,762,Petit Baguette,2469.00,USD,2020-09-02T09:45:42Z,2020-09-02
6633,4,196,Containter - 3oz Microwave Rect.,4192.00,USD,2020-09-02T13:52:18Z,2020-09-02
1217,25,107,Apricots Fresh,4221.00,USD,2020-09-02T09:20:23Z,2020-09-02
4559,31,861,Bread - White Epi Baguette,1481.00,USD,2020-09-02T00:22:43Z,2020-09-02
7269,96,774,Yeast Dry - Fermipan,2986.00,USD,2020-09-02T14:19:13Z,2020-09-02
6004,35,531,Butcher Twine 4r,1395.00,USD,2020-09-02T01:51:47Z,2020-09-02
8074,51,624,Pear - Halves,4331.00,USD,2020-09-02T01:24:55Z,2020-09-02
2125,19,466,Muffin Mix - Banana Nut,2938.00,USD,2020-09-02T03:04:52Z,2020-09-02
6978,95,261,Honey - Comb,3098.00,USD,2020-09-02T03:01:16Z,2020-09-02
3684,21,582,Sausage - Andouille,4605.00,USD,2020-09-02T12:04:09Z,2020-09-02
7282,11,372,Monkfish Fresh - Skin Off,3426.00,USD,2020-09-02T02:32:03Z,2020-09-02
1193,66,702,"Wine - White, Antinore Orvieto",4327.00,USD,2020-09-02T17:38:56Z,2020-09-02
4963,9,643,Sugar - Icing,4679.00,USD,2020-09-02T06:46:43Z,2020-09-02
5690,33,375,Caviar - Salmon,594.00,USD,2020-09-02T18:57:10Z,2020-09-02
2211,68,571,"Tomatoes - Cherry, Yellow",3449.00,USD,2020-09-02T10:56:36Z,2020-09-02
1271,52,661,"Wine - Red, Gamay Noir",4990.00,USD,2020-09-02T12:06:44Z,2020-09-02
7001,44,295,Onions - Pearl,2868.00,USD,2020-09-02T09:55:48Z,2020-09-02
9399,47,548,"Wine - Magnotta, White",617.00,USD,2020-09-02T14:29:16Z,2020-09-02
4870,97,601,Pants Custom Dry Clean,4251.00,USD,2020-09-02T14:22:30Z,2020-09-02
6957,100,879,Tea - Apple Green Tea,3414.00,USD,2020-09-02T13:08:29Z,2020-09-02
1407,1,537,Steel Wool S.o.s,4967.00,USD,2020-09-02T01:38:28Z,2020-09-02
2132,14,273,"Oil - Truffle, Black",4660.00,USD,2020-09-02T14:11:27Z,2020-09-02
3273,100,371,Goat - Leg,2834.00,USD,2020-09-02T20:12:18Z,2020-09-02
4789,64,645,Milk - Skim,3786.00,USD,2020-09-02T22:14:11Z,2020-09-02
2216,88,823,Beef - Striploin Aa,3460.00,USD,2020-09-02T04:08:19Z,2020-09-02
9075,94,174,Bread - Ciabatta Buns,1947.00,USD,2020-09-02T12:39:12Z,2020-09-02
7280,95,573,Garlic,1371.00,USD,2020-09-02T06:19:21Z,2020-09-02
7815,55,192,Cake - Night And Day Choclate,1357.00,USD,2020-09-02T04:57:07Z,2020-09-02
3272,7,461,Soap - Mr.clean Floor Soap,4543.00,USD,2020-09-02T17:44:24Z,2020-09-02
9043,89,231,Island Oasis - Raspberry,2378.00,USD,2020-09-02T04:04:00Z,2020-09-02
7757,86,339,Tea - Herbal Sweet Dreams,3813.00,USD,2020-09-02T12:08:27Z,2020-09-02
9840,58,846,Plasticspoonblack,1979.00,USD,2020-09-02T22:25:56Z,2020-09-02
5516,13,320,Artichokes - Jerusalem,1903.00,USD,2020-09-02T14:33:17Z,2020-09-02
9625,97,163,Steel Wool S.o.s,1420.00,USD,2020-09-02T23:47:20Z,2020-09-02
2182,81,358,Lambcasing,3088.00,USD,2020-09-02T13:00:36Z,2020-09-02
5173,44,842,Ham - Cooked,1219.00,USD,2020-09-02T18:16:55Z,2020-09-02
7745,96,878,Daves Island Stinger,746.00,USD,2020-09-02T23:15:36Z,2020-09-02
1563,76,401,Water - San Pellegrino,2834.00,USD,2020-09-02T17:58:51Z,2020-09-02
7236,24,583,Pork - Bacon Cooked Slcd,4661.00,USD,2020-09-02T08:50:21Z,2020-09-02
5094,73,541,Lettuce - Sea / Sea Asparagus,1089.00,USD,2020-09-02T16:47:48Z,2020-09-02
2699,64,852,Veal - Liver,4052.00,USD,2020-09-02T22:02:33Z,2020-09-02
3600,19,628,"Mushroom - Trumpet, Dry",2613.00,USD,2020-09-02T00:51:44Z,2020-09-02
4498,68,837,Cookie Dough - Oatmeal Rasin,617.00,USD,2020-09-02T16:06:25Z,2020-09-02
2111,94,743,Bread - Sour Batard,4322.00,USD,2020-09-02T08:13:28Z,2020-09-02
1427,58,470,Tomato - Green,4707.00,USD,2020-09-02T07:03:20Z,2020-09-02
8296,32,205,Rice - Brown,2980.00,USD,2020-09-02T12:50:57Z,2020-09-02
6096,93,657,Jolt Cola,3642.00,USD,2020-09-02T13:48:17Z,2020-09-02
8740,56,744,Potatoes - Fingerling 4 Oz,2434.00,USD,2020-09-02T09:27:07Z,2020-09-02
3198,81,893,Orange Roughy 4/6 Oz,656.00,USD,2020-09-02T22:22:36Z,2020-09-02
4417,81,623,Butter Sweet,4476.00,USD,2020-09-02T03:36:05Z,2020-09-02
6699,80,144,"Wine - Bourgogne 2002, La",4853.00,USD,2020-09-02T03:23:29Z,2020-09-02
7889,50,639,Cheese Cloth No 60,1445.00,USD,2020-09-02T07:13:36Z,2020-09-02
2817,47,784,Rosemary - Fresh,600.00,USD,2020-09-02T08:17:45Z,2020-09-02
1770,52,844,Wine - Manischewitz Concord,4773.00,USD,2020-09-02T23:06:02Z,2020-09-02
1767,97,297,Beer - True North Strong Ale,1514.00,USD,2020-09-02T23:36:13Z,2020-09-02
1017,76,309,Parsnip,4011.00,USD,2020-09-02T00:13:32Z,2020-09-02
4486,52,176,Nantucket Pine Orangebanana,597.00,USD,2020-09-02T16:40:33Z,2020-09-02
1178,1,496,Wine - Touraine Azay - Le - Rideau,2521.00,USD,2020-09-02T09:40:31Z,2020-09-02
9882,57,866,Oil - Grapeseed Oil,804.00,USD,2020-09-02T14:07:16Z,2020-09-02
4976,91,455,Oil - Pumpkinseed,4922.00,USD,2020-09-02T04:11:41Z,2020-09-02
3036,53,102,Wine - Fat Bastard Merlot,2107.00,USD,2020-09-02T05:52:27Z,2020-09-02
5520,87,716,Lettuce - Boston Bib - Organic,3404.00,USD,2020-09-02T09:11:30Z,2020-09-02
9360,14,119,Onions - Vidalia,747.00,USD,2020-09-02T06:59:57Z,2020-09-02
7402,14,154,Chocolate Eclairs,2206.00,USD,2020-09-02T09:35:37Z,2020-09-02
2653,96,411,Blue Curacao - Marie Brizard,2317.00,USD,2020-09-02T07:17:42Z,2020-09-02
8736,24,293,"Coffee - Colombian, Portioned",4229.00,USD,2020-09-02T12:21:27Z,2020-09-02
4724,40,651,Flax Seed,1004.00,USD,2020-09-02T18:00:28Z,2020-09-02
7871,52,794,Bagels Poppyseed,540.00,USD,2020-09-02T21:28:46Z,2020-09-02
3124,54,312,"Nut - Walnut, Pieces",1191.00,USD,2020-09-02T22:44:28Z,2020-09-02
9592,86,244,Cheese - Pont Couvert,2671.00,USD,2020-09-02T05:54:08Z,2020-09-02
1409,76,124,Banana - Green,2255.00,USD,2020-09-02T04:07:23Z,2020-09-02
9643,4,551,Anchovy Paste - 56 G Tube,2753.00,USD,2020-09-02T05:37:03Z,2020-09-02
3249,45,753,Wine - Chateau Aqueria Tavel,1442.00,USD,2020-09-02T15:30:12Z,2020-09-02
9292,75,148,"Cake Circle, Paprus",1984.00,USD,2020-09-02T19:48:50Z,2020-09-02
2697,38,545,Grapes - Black,3664.00,USD,2020-09-02T12:47:36Z,2020-09-02
7578,12,642,"Potatoes - Purple, Organic",4290.00,USD,2020-09-02T02:45:14Z,2020-09-02
7645,10,780,Beer - Tetleys,2786.00,USD,2020-09-02T13:18:32Z,2020-09-02
6711,45,767,"Crush - Grape, 355 Ml",2935.00,USD,2020-09-02T22:56:09Z,2020-09-02
6961,25,826,"Pork - Bacon, Double Smoked",3468.00,USD,2020-09-02T09:24:03Z,2020-09-02
6978,89,410,Scallops - In Shell,1886.00,USD,2020-09-02T07:04:32Z,2020-09-02
5043,43,393,Island Oasis - Mango Daiquiri,2808.00,USD,2020-09-02T14:46:40Z,2020-09-02
1817,95,441,Truffle Cups - Brown,4199.00,USD,2020-09-02T07:55:55Z,2020-09-02
1956,70,296,Onion - Dried,3344.00,USD,2020-09-02T00:11:25Z,2020-09-02
8205,25,316,Cream - 18%,1921.00,USD,2020-09-02T18:44:26Z,2020-09-02
3267,98,132,Salt - Sea,1624.00,USD,2020-09-02T21:14:01Z,2020-09-02
9638,29,303,Remy Red,694.00,USD,2020-09-02T10:56:09Z,2020-09-02
5062,34,722,Butcher Twine 4r,4903.00,USD,2020-09-02T09:55:20Z,2020-09-02
4177,71,687,Tomatillo,3440.00,USD,2020-09-02T18:31:02Z,2020-09-02
8455,80,160,Cake - Night And Day Choclate,904.00,USD,2020-09-02T11:47:00Z,2020-09-02
5066,76,776,Bread Roll Foccacia,1195.00,USD,2020-09-02T13:28:43Z,2020-09-02
2425,20,567,Mix - Cocktail Strawberry Daiquiri,2043.00,USD,2020-09-02T05:22:41Z,2020-09-02
6953,5,686,"Pepper - Black, Whole",3699.00,USD,2020-09-02T15:14:15Z,2020-09-02
7874,75,573,"Soup - Beef Conomme, Dry",2148.00,USD,2020-09-02T18:05:14Z,2020-09-02
3950,3,751,Wine - Magnotta - Cab Sauv,2549.00,USD,2020-09-02T02:52:29Z,2020-09-02
1124,3,557,Green Scrubbie Pad H.duty,3298.00,USD,2020-09-02T08:50:40Z,2020-09-02
2136,48,368,Pepper - Sorrano,890.00,USD,2020-09-02T16:48:15Z,2020-09-02
5487,16,878,"Melon - Watermelon, Seedless",2394.00,USD,2020-09-02T17:31:17Z,2020-09-02
9106,24,543,Longos - Burritos,816.00,USD,2020-09-02T10:56:09Z,2020-09-02
4153,8,236,Pastry - Cheese Baked Scones,935.00,USD,2020-09-02T07:42:54Z,2020-09-02
7840,96,461,"Crab - Dungeness, Whole",3641.00,USD,2020-09-02T01:44:31Z,2020-09-02
2114,80,528,Figs,4455.00,USD,2020-09-02T11:48:14Z,2020-09-02
5079,79,138,Coffee - Espresso,2735.00,USD,2020-09-02T01:26:37Z,2020-09-02
8082,67,398,Ginger - Pickled,4418.00,USD,2020-09-02T23:49:54Z,2020-09-02
1985,26,157,Beans - French,3000.00,USD,2020-09-02T11:33:46Z,2020-09-02
4692,9,248,Carbonated Water - Wildberry,3336.00,USD,2020-09-02T14:35:55Z,2020-09-02
4861,90,286,Wine - Muscadet Sur Lie,3762.00,USD,2020-09-02T19:38:43Z,2020-09-02
6881,100,125,Bagel - Plain,575.00,USD,2020-09-02T21:29:38Z,2020-09-02
6595,22,409,Capers - Ox Eye Daisy,4685.00,USD,2020-09-02T03:14:15Z,2020-09-02
5235,7,243,Sword Pick Asst,4049.00,USD,2020-09-02T08:41:32Z,2020-09-02
2524,30,528,Cranberries - Frozen,1530.00,USD,2020-09-02T03:37:48Z,2020-09-02
9034,70,365,"Soup - Campbells, Cream Of",4570.00,USD,2020-09-02T19:03:27Z,2020-09-02
6831,55,108,Muffin Mix - Raisin Bran,1256.00,USD,2020-09-02T21:05:20Z,2020-09-02
1357,35,306,Flour - Rye,1302.00,USD,2020-09-02T03:48:28Z,2020-09-02
6423,77,351,Amarula Cream,1197.00,USD,2020-09-02T15:39:22Z,2020-09-02
5311,41,570,Nacho Chips,4308.00,USD,2020-09-02T13:13:51Z,2020-09-02
6722,65,389,Sprouts - Peppercress,3507.00,USD,2020-09-02T17:14:28Z,2020-09-02
2536,19,845,Cup Translucent 9 Oz,4298.00,USD,2020-09-02T17:48:04Z,2020-09-02
4711,45,313,Ham - Proscuitto,4229.00,USD,2020-09-02T14:28:13Z,2020-09-02
2977,25,622,Ice Cream - Turtles Stick Bar,4618.00,USD,2020-09-02T21:04:37Z,2020-09-02
9571,81,489,"Pork - Tenderloin, Fresh",2716.00,USD,2020-09-02T19:36:57Z,2020-09-02
8937,74,586,Limes,791.00,USD,2020-09-02T08:17:06Z,2020-09-02
6656,44,152,"Artichoke - Bottom, Canned",820.00,USD,2020-09-02T09:58:35Z,2020-09-02
1837,11,181,Wine - Ice Wine,796.00,USD,2020-09-02T17:46:52Z,2020-09-02
9618,26,575,Appetizer - Sausage Rolls,4618.00,USD,2020-09-02T04:00:41Z,2020-09-02
6590,9,791,Horseradish - Prepared,678.00,USD,2020-09-02T10:44:34Z,2020-09-02
5346,40,764,Curry Paste - Madras,1180.00,USD,2020-09-02T03:29:06Z,2020-09-02
6344,49,424,Cocktail Napkin Blue,4735.00,USD,2020-09-02T19:55:23Z,2020-09-02
7138,40,364,Parsley - Dried,1874.00,USD,2020-09-02T12:01:19Z,2020-09-02
7708,15,636,Raisin - Dark,3560.00,USD,2020-09-02T16:42:23Z,2020-09-02
7505,8,893,Chinese Foods - Chicken Wing,4037.00,USD,2020-09-02T11:19:10Z,2020-09-02
7627,98,704,Ostrich - Prime Cut,501.00,USD,2020-09-02T17:12:36Z,2020-09-02
7974,18,287,"Nut - Pecan, Halves",4153.00,USD,2020-09-02T11:14:55Z,2020-09-02
5018,26,877,Muffin - Zero Transfat,2264.00,USD,2020-09-02T00:00:53Z,2020-09-02
4741,76,139,Oil - Shortening - All - Purpose,4290.00,USD,2020-09-02T16:48:35Z,2020-09-02
1566,69,527,Sterno - Chafing Dish Fuel,3982.00,USD,2020-09-02T02:35:45Z,2020-09-02
2222,86,422,Soup - Boston Clam Chowder,3339.00,USD,2020-09-02T23:09:55Z,2020-09-02
1180,28,785,"Marsala - Sperone, Fine, D.o.c.",2164.00,USD,2020-09-02T01:14:54Z,2020-09-02
9118,78,776,Spice - Onion Powder Granulated,3905.00,USD,2020-09-02T14:31:05Z,2020-09-02
5995,35,598,"Bread - White, Sliced",712.00,USD,2020-09-02T20:23:29Z,2020-09-02
